"name","type","id","messages__id","messages__type","messages__date","messages__edited","messages__from","messages__from_id","messages__photo","messages__width","messages__height","messages__text","messages__text__type","messages__text__text","messages__reply_to_message_id","messages__file","messages__media_type","messages__mime_type","messages__duration_seconds","messages__thumbnail","messages__text__href","messages__forwarded_from","messages__actor","messages__actor_id","messages__action","messages__message_id"
"","","","13826","message","2020-08-09T16:12:33","","Onliner","9598013669","(File not included. Change data exporting settings to download.)","960","1280","","","","","","","","","","","","","","",""
"","","","13827","message","2020-08-09T16:12:33","","Onliner","9598013669","(File not included. Change data exporting settings to download.)","960","1280","Читатели присылают фото сделанные около гостиницы «Планета» с разницей в 10 минут. Говорят, газ.","","","","","","","","","","","","","",""
"","","","13828","message","2020-08-09T16:17:42","","Onliner","9598013669","(File not included. Change data exporting settings to download.)","720","1280","Это протокол об итогах голосования по участку номер 21 города Минска. Документ вывесили на входе после окончания подсчета голосов. Согласно ему результаты следующие.\n\nДмитриев — 23 голоса\n\nКонопацкая — 19\n\nЛукашенко — 438\n\nТихановская 1725\n\nЧеречень — 19","","","","","","","","","","","","","",""
"","","","13829","message","2020-08-09T16:21:38","","Onliner","9598013669","","","","Толпу оттеснили к KFC. Основная масса людей сконцентрировалась на пяточке перед ним.  Вокруг много автозаков. Люди кричат «милиция с народом».","","","13821","","","","","","","","","","",""
"","","","13830","message","2020-08-09T16:29:45","","Onliner","9598013669","(File not included. Change data exporting settings to download.)","960","986","Читатель поделился фотографией протокола на избирателоьном участке №11 в агрогородке Лесной (Минский район).","","","13828","","","","","","","","","","",""
"","","","13831","message","2020-08-09T16:32:08","","Onliner","9598013669","","","","Основная масса людей переместилась к выходу из подземного перехода, ближе к Зыбицкой.","","","13829","","","","","","","","","","",""
"","","","13832","message","2020-08-09T16:32:38","","Onliner","9598013669","","","","Вся спецтехника с улицы Мясникова выдвинулась в сторону Немиги, где сейчас эпицентр стычек с ОМОНом.","","","13831","","","","","","","","","","",""
"","","","13833","message","2020-08-09T16:38:04","","Onliner","9598013669","(File not included. Change data exporting settings to download.)","1280","960","В районе Немиги сейчас так.","","","13832","","","","","","","","","","",""
"","","","13834","message","2020-08-09T16:39:27","","Onliner","9598013669","","","","На Стелле — сотни две милиции. Гражданских больше. Омоновцы периодичесеи бросают свето-шумовые гранаты. Толпа отбегает. Но после возвращается.","","","13833","","","","","","","","","","",""
"","","","13835","message","2020-08-09T16:41:20","","Onliner","9598013669","","","","На Машерова люди выкатил на улицу большие мусорные баки в качестве щитов. Прямо в толпу полетели светошумовые гранаты.","","","","","","","","","","","","","",""
"","","","13836","message","2020-08-09T16:46:14","","Onliner","9598013669","(File not included. Change data exporting settings to download.)","1276","956","Около Bigzz на Машерова сейчас так.","","","13835","","","","","","","","","","",""
"","","","13837","message","2020-08-09T16:52:40","2020-08-09T16:53:27","Onliner","9598013669","","","","На Машерова прибыло подкрепление ОМОНа. Техника понемногу движется в сторону людей. Для разгона используется вода и светошумовые гранаты. Протестующие разбегаются.","","","13836","","","","","","","","","","",""
"","","","13838","message","2020-08-09T17:07:39","","Onliner","9598013669","(File not included. Change data exporting settings to download.)","960","1280","","","","13834","","","","","","","","","","",""
"","","","13839","message","2020-08-09T17:07:39","","Onliner","9598013669","(File not included. Change data exporting settings to download.)","956","1276","Читатели сообщают о 3-х пострадавших на Машерова.","","","13834","","","","","","","","","","",""
"","","","13840","message","2020-08-09T17:08:31","","Onliner","9598013669","(File not included. Change data exporting settings to download.)","960","1280","Проспект Независимости сейчас.","","","13838","","","","","","","","","","",""
"","","","13841","message","2020-08-09T17:13:08","","Onliner","9598013669","","","","Данные ЦИК. ","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","bold","Явка избирателей на 20:00 составила 84,05%.","","","","","","","","","","","",""
"","","","","","","","","","","","","\n\n📍в Брестской области проголосовали 91,97% \n\n📍Витебской — 82,73%, \n\n📍Гомельской — 89,81%, \n\n📍Гродненской — 88,81%, \n\n📍Могилевской — 90,44%,\n\n📍Минской — 84,53%, \n\n📍в Минске — 66,10%.","","","","","","","","","","","","","",""
"","","","13842","message","2020-08-09T17:26:23","","Onliner","9598013669","","","","Проспект Машерова (ближе к «Белой Веже») был перекрыт толпой. какие-то люди отрывали тротуарную плитку. Часть толпы кричала им: «Что вы делаете?».","","","","","","","","","","","","","",""
