"name","type","id","messages__id","messages__type","messages__date","messages__from","messages__from_id","messages__photo","messages__width","messages__height","messages__text","messages__edited","messages__reply_to_message_id","messages__text__type","messages__text__text","messages__forwarded_from","messages__file","messages__thumbnail","messages__media_type","messages__mime_type","messages__duration_seconds","messages__actor","messages__actor_id","messages__action","messages__message_id","messages__text__href","messages__sticker_emoji","messages__poll__question","messages__poll__closed","messages__poll__total_voters","messages__poll__answers__text","messages__poll__answers__voters","messages__poll__answers__chosen"
"","","","13254","message","2020-09-06T03:20:32","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","956","1276","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13255","message","2020-09-06T03:27:00","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","960","Будут задерживать","","13253","","","","","","","","","","","","","","","","","","","",""
"","","","13256","message","2020-09-06T03:52:17","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","844","Вот так выглядит автозак для сена","","13255","","","","","","","","","","","","","","","","","","","",""
"","","","13257","message","2020-09-06T04:11:44","Чай з малинавым варэннем","9658888691","","720","1280","ААААААААААААААААААА","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","12","","","","","","","","","","","",""
"","","","13258","message","2020-09-06T04:38:17","Чай з малинавым варэннем","9658888691","","624","640","","","13257","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","14","","","","","","","","","","","",""
"","","","13259","message","2020-09-06T04:50:26","Чай з малинавым варэннем","9658888691","","720","1280","Ух щас мы этот народец","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","animation","video/mp4","12","","","","","","","","","","","",""
"","","","13260","message","2020-09-06T04:59:23","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","604","146","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13261","message","2020-09-06T05:03:50","Чай з малинавым варэннем","9658888691","","848","816","","","13259","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","52","","","","","","","","","","","",""
"","","","13262","message","2020-09-06T05:23:46","Чай з малинавым варэннем","9658888691","","","","","","","link","instagram.com/p/CEwmoKencD6/","","","","","","","","","","","","","","","","","",""
"","","","13263","message","2020-09-06T05:39:56","Чай з малинавым варэннем","9658888691","","","","Закрыты станции метро: Ленина, Октябрьская, Купаловская, Победы, Коласа","","","","","","","","","","","","","","","","","","","","","",""
"","","","13264","message","2020-09-06T05:48:42","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1100","550","Как похорошел Минск при 80% народной поддержке","","","","","","","","","","","","","","","","","","","","","",""
"","","","13265","message","2020-09-06T05:48:42","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1100","550","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13266","message","2020-09-06T05:48:42","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1100","550","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13267","message","2020-09-06T06:09:30","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","610","Власти решили выпустить памятную монету в честь Купаловского театра, который разогнали","2020-09-06T06:11:26","","","","","","","","","","","","","","","","","","","","",""
"","","","13268","message","2020-09-06T06:14:20","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","720","540","И совсем и никакое не полицейское государство","","","","","","","","","","","","","","","","","","","","","",""
"","","","13269","message","2020-09-06T06:17:21","Чай з малинавым варэннем","9658888691","","816","848","Белорусы колоннами идут к центру города на марш","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","21","","","","","","","","","","","",""
"","","","13270","message","2020-09-06T06:32:42","Чай з малинавым варэннем","9658888691","","1280","720","Обычное воскресенье в мирном и спокойном Минске","2020-09-06T06:32:46","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","17","","","","","","","","","","","",""
"","","","13271","message","2020-09-06T06:35:21","Чай з малинавым варэннем","9658888691","","720","1280","Живой флаг в одном из районов Минска","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","8","","","","","","","","","","","",""
"","","","13272","message","2020-09-06T06:37:43","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","829","820","Наша забота","2020-09-06T06:38:52","","","","","","","","","","","","","","","","","","","","",""
"","","","13273","message","2020-09-06T06:50:07","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","720","480","""Красауцы"" блокировали и затянули весь центр Минска в колючку","","","","","","","","","","","","","","","","","","","","","",""
"","","","13274","message","2020-09-06T06:50:08","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","853","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13275","message","2020-09-06T06:50:08","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","720","479","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13276","message","2020-09-06T06:50:08","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","540","720","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13277","message","2020-09-06T06:50:08","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","888","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13278","message","2020-09-06T07:20:34","Чай з малинавым варэннем","9658888691","","720","1280","Колонна на Первомайской","2020-09-06T07:20:45","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","34","","","","","","","","","","","",""
"","","","13279","message","2020-09-06T07:29:56","Чай з малинавым варэннем","9658888691","","720","1280","","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","8","","","","","","","","","","","",""
"","","","13280","message","2020-09-06T07:30:24","Чай з малинавым варэннем","9658888691","","1280","720","На Немиге уже довольно много людей","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","8","","","","","","","","","","","",""
"","","","13281","message","2020-09-06T07:33:10","Чай з малинавым варэннем","9658888691","","1920","1072","Гродно","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","9","","","","","","","","","","","",""
"","","","13282","message","2020-09-06T07:40:21","Чай з малинавым варэннем","9658888691","","1280","720","Протестующие на проспекте Независимости\n\nвидео ","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","11","","","","","","","","","","","",""
"","","","","","","","","","","","","","","mention","@tass_agency","","","","","","","","","","","","","","","","","",""
"","","","13283","message","2020-09-06T07:40:41","Чай з малинавым варэннем","9658888691","","","","В Минске вероятно скоро ляжет интернет","","","","","","","","","","","","","","","","","","","","","",""
"","","","13284","message","2020-09-06T07:44:55","Чай з малинавым варэннем","9658888691","","720","1280","В центре Минска уже очень много людей","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","14","","","","","","","","","","","",""
"","","","13285","message","2020-09-06T07:50:59","Чай з малинавым варэннем","9658888691","","1920","1080","","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","6","","","","","","","","","","","",""
"","","","13286","message","2020-09-06T07:51:57","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","961","1280","Человек 20 есть","","","","","","","","","","","","","","","","","","","","","",""
"","","","13287","message","2020-09-06T07:57:36","Чай з малинавым варэннем","9658888691","","","","Мобильный интернет в Минске всё","","","","","","","","","","","","","","","","","","","","","",""
"","","","13288","service","2020-09-06T08:02:02","","","","","","","","","","","","","","","","","Чай з малинавым варэннем","9658888691","pin_message","12750","","","","","","","",""
"","","","13289","message","2020-09-06T08:04:52","Чай з малинавым варэннем","9658888691","","1280","720","Колонна людей в знаменитом Каскаде","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","12","","","","","","","","","","","",""
"","","","13290","message","2020-09-06T08:07:51","Чай з малинавым варэннем","9658888691","","1280","720","Молодечно","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","11","","","","","","","","","","","",""
"","","","13291","message","2020-09-06T08:09:13","Чай з малинавым варэннем","9658888691","","608","640","Охрана Дворца уже бряцает водометами","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","11","","","","","","","","","","","",""
"","","","13292","message","2020-09-06T08:17:09","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1264","709","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13293","message","2020-09-06T08:27:37","Чай з малинавым варэннем","9658888691","","640","624","Колонна подошла к охране Дворца","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","16","","","","","","","","","","","",""
"","","","13294","message","2020-09-06T08:36:56","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","648","1280","","","","link","instagram.com/godofbelarus","","","","","","","","","","","","","","","","","",""
"","","","13295","message","2020-09-06T08:36:56","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","961","1280","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13296","message","2020-09-06T08:46:23","Чай з малинавым варэннем","9658888691","","1280","720","Протестующие в Минске, пародируя ОМОН, предлагают угоститься драниками.","","","","","отчислено","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","16","","","","","","","","","","","",""
"","","","13297","message","2020-09-06T08:56:17","Чай з малинавым варэннем","9658888691","","1280","720","Брест","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","17","","","","","","","","","","","",""
"","","","13298","message","2020-09-06T09:02:06","Чай з малинавым варэннем","9658888691","","384","528","С одного из силовиков в Барановичах сорвали маску\n\nвидео ","2020-09-06T09:02:21","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","78","","","","","","","","","","","",""
"","","","","","","","","","","","","","","mention","@tutby_official","","","","","","","","","","","","","","","","","",""
"","","","13299","message","2020-09-06T09:04:22","Чай з малинавым варэннем","9658888691","","720","1280","Гомель","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","6","","","","","","","","","","","",""
"","","","13300","message","2020-09-06T09:07:34","Чай з малинавым варэннем","9658888691","","608","640","Начался дождь, но в этот раз люди были к нему готовы","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","12","","","","","","","","","","","",""
"","","","13301","message","2020-09-06T09:09:24","Чай з малинавым варэннем","9658888691","","1280","720","В Витебске протестующие прорвали цепь силовиков, но тут явно было без вариантов\n\nвидео ","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","65","","","","","","","","","","","",""
"","","","","","","","","","","","","","","mention","@belsat","","","","","","","","","","","","","","","","","",""
"","","","13302","message","2020-09-06T09:12:32","Чай з малинавым варэннем","9658888691","","640","360","Могилёв","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","13","","","","","","","","","","","",""
"","","","13303","message","2020-09-06T09:14:13","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","960","Бесконечная колонна протестующих, упирающаяся в кордон охраны Дворца","","","","","","","","","","","","","","","","","","","","","",""
"","","","13304","message","2020-09-06T09:22:53","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","960","Колонна с зонтиками на проспекте Победителей.\n\nХэдлайнера пока не видно не слышно","","","","","","","","","","","","","","","","","","","","","",""
"","","","13305","message","2020-09-06T09:22:53","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","960","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13306","message","2020-09-06T09:24:38","Чай з малинавым варэннем","9658888691","","","","- Алло, Ник, ты красавец.\n- Я с тобой до конца, Майк.","","","","","","","","","","","","","","","","","","","","","",""
"","","","13307","message","2020-09-06T09:27:13","Чай з малинавым варэннем","9658888691","","1280","720","Возле кордона на проспекте Независимости тоже было интересно\n\nвидео ","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","64","","","","","","","","","","","",""
"","","","","","","","","","","","","","","mention","@tutby_official","","","","","","","","","","","","","","","","","",""
"","","","13308","message","2020-09-06T09:29:33","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","650","513","Тем временем на крыльце дворца Независимости","","","","","","","","","","","","","","","","","","","","","",""
"","","","13309","message","2020-09-06T09:32:42","Чай з малинавым варэннем","9658888691","","720","1280","Пока все ушли на протест, МЧС спасает флаг от дождя","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","12","","","","","","","","","","","",""
"","","","13310","message","2020-09-06T09:38:59","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","720","480","Беларусь - страна победившего символизма","","","","","","","","","","","","","","","","","","","","","",""
"","","","13311","message","2020-09-06T09:43:23","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","680","Парковка напротив дворца Независимости","","","","","","","","","","","","","","","","","","","","","",""
"","","","13312","message","2020-09-06T09:44:59","Чай з малинавым варэннем","9658888691","","","","У папы осталось три союзника: БТ, RT и БТР.","","","","","Грустный Коленька","","","","","","","","","","","","","","","","",""
"","","","13313","message","2020-09-06T09:46:09","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","960","Гродно","","","","","","","","","","","","","","","","","","","","","",""
"","","","13314","message","2020-09-06T09:48:44","Чай з малинавым варэннем","9658888691","","1280","720","","","13313","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","10","","","","","","","","","","","",""
"","","","13315","message","2020-09-06T09:50:41","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","720","Там внутри вообще есть кто-то?","","","","","","","","","","","","","","","","","","","","","",""
"","","","13316","message","2020-09-06T09:53:39","Чай з малинавым варэннем","9658888691","","480","854","Жодино на прогулке","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","39","","","","","","","","","","","",""
"","","","13317","message","2020-09-06T09:58:01","Чай з малинавым варэннем","9658888691","","720","1280","А вот это было круто","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","18","","","","","","","","","","","",""
"","","","13318","message","2020-09-06T10:04:43","Чай з малинавым варэннем","9658888691","","720","1280","Тем временем на марше в Минске","2020-09-06T10:05:14","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","16","","","","","","","","","","","",""
"","","","13319","message","2020-09-06T10:07:53","Чай з малинавым варэннем","9658888691","","720","1280","Минута молчания на месте гибели Геннадия Шутова в Бресте","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","13","","","","","","","","","","","",""
"","","","13320","message","2020-09-06T10:12:24","Чай з малинавым варэннем","9658888691","","1280","720","Могилёв","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","53","","","","","","","","","","","",""
"","","","13321","message","2020-09-06T10:17:27","Чай з малинавым варэннем","9658888691","","1280","720","Ситуация у Дворца","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","10","","","","","","","","","","","",""
"","","","13322","message","2020-09-06T10:22:27","Чай з малинавым варэннем","9658888691","","","","","","","link","instagram.com/p/CEzFgegnveH/","","","","","","","","","","","","","","","","","",""
"","","","13323","message","2020-09-06T10:26:10","Чай з малинавым варэннем","9658888691","","1440","1440","Парковка возле Дворца бывшего именинника","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","5","","","","","","","","","","","",""
"","","","13324","message","2020-09-06T10:33:01","Чай з малинавым варэннем","9658888691","","1280","720","Протест сдулся","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","28","","","","","","","","","","","",""
"","","","13325","message","2020-09-06T10:38:37","Чай з малинавым варэннем","9658888691","","720","1280","Борцы с детьми в Гродно","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","8","","","","","","","","","","","",""
"","","","13326","message","2020-09-06T10:44:36","Чай з малинавым варэннем","9658888691","","","","⚡️⚡️ ","","","","","Кулуары KYKY","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","bold","У резиденции Лукашенко силовики пустили газ в людей,","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","",""," после того как кто-то из демонстрантов написал на щитах кордона «Лука ПНХ», передает «МБХ медиа».","","","","","","","","","","","","","","","","","","","","","",""
"","","","13327","message","2020-09-06T10:50:33","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","960","1280","Действительно, почему бы не выдать тихарям ружья?","","","","","","","","","","","","","","","","","","","","","",""
"","","","13328","message","2020-09-06T10:50:53","Чай з малинавым варэннем","9658888691","","","","Вы что, хотите как в 90е?","","13327","","","","","","","","","","","","","","","","","","","",""
"","","","13329","message","2020-09-06T10:59:23","Чай з малинавым варэннем","9658888691","","352","624","Белорусские креативные плакаты перешли в дыжытал","2020-09-06T10:59:33","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","67","","","","","","","","","","","",""
"","","","13330","message","2020-09-06T11:03:18","Чай з малинавым варэннем","9658888691","","720","1280","""Саша, ты запарил""","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","5","","","","","","","","","","","",""
"","","","13331","message","2020-09-06T11:08:19","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1212","1280","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13332","message","2020-09-06T11:10:15","Чай з малинавым варэннем","9658888691","","480","270","Неудобно вышло со щитами у резиденции","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","31","","","","","","","","","","","",""
"","","","13333","message","2020-09-06T11:31:46","Чай з малинавым варэннем","9658888691","","1280","720","Силовикам не понравились рисунки и они отогнали людей от щитов\n\n","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","5","","","","","","","","","","","",""
"","","","","","","","","","","","","","","mention","@rian_ru","","","","","","","","","","","","","","","","","",""
"","","","13334","message","2020-09-06T11:50:03","Чай з малинавым варэннем","9658888691","","","","Закрыты станции Немига и Победы. ОМОН и тихари охотятся на небольшие группы людей в городе, будьте осторожны.\n\nЗато интернет вроде бы отрегенился.","","","","","","","","","","","","","","","","","","","","","",""
"","","","13335","message","2020-09-06T11:55:21","Чай з малинавым варэннем","9658888691","","","","МВД сообщает о сотнях задержанных по всей стране: «это не одна сотня и не две». «Кого отпустят, а кто останется в качестве задержанных до суда, информация будет только завтра утром».","","","","","","","","","","","","","","","","","","","","","",""
"","","","13336","message","2020-09-06T12:00:32","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1125","1099","Больше фото с сегодняшнего протеста: ","2020-09-06T12:01:09","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","instagram.com/godofbelarus","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\n\nПрислать свои фото можно сюда: ","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","t.me/belteanewsbot","","","","","","","","","","","","","","","","","",""
"","","","13337","message","2020-09-06T12:00:32","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1125","1088","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13338","message","2020-09-06T12:00:32","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1125","1124","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13339","message","2020-09-06T12:00:32","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1125","1063","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13340","message","2020-09-06T12:00:32","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1125","1115","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13341","message","2020-09-06T12:00:32","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1125","1102","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13342","message","2020-09-06T12:00:32","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1125","1102","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13343","message","2020-09-06T12:00:34","Чай з малинавым варэннем","9658888691","","848","464","Часть протестующих, убегая от ОМОНа, забежали в кофейню на проспекте Победителей. Хозяева закрыли вход, тогда неизвестные в масках палками разбили стеклянную дверь и начали вытаскивать оттуда людей, пишет Onliner","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","24","","","","","","","","","","","",""
"","","","13344","message","2020-09-06T12:07:39","Чай з малинавым варэннем","9658888691","","1280","720","Работа ""правоохранительных органов"" в Беларуси выглядит так","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","93","","","","","","","","","","","",""
"","","","13345","message","2020-09-06T12:08:03","Чай з малинавым варэннем","9658888691","","640","352","«Тихари» бросаются на безоружных людей и избивают дубинками, в том числе лежащих на земле","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","57","","","","","","","","","","","",""
"","","","13346","message","2020-09-06T12:11:28","Чай з малинавым варэннем","9658888691","","","","Во всём мире протестующие громят витрины и только в Беларуси это делает милиция","","","","","","","","","","","","","","","","","","","","","",""
"","","","13347","message","2020-09-06T12:15:15","Чай з малинавым варэннем","9658888691","","","","Люди без формы в масках и бонежилетах бьют витрины и избивают людей в центре Минска, а террорист всё равно ты","","","","","","","","","","","","","","","","","","","","","",""
"","","","13348","message","2020-09-06T12:24:29","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","778","812","МВД ""нашло"" очередного террориста (возил топор в багажнике). А целую банду с дубинками в центре Минска не нашло","","","","","","","","","","","","","","","","","","","","","",""
"","","","13349","message","2020-09-06T12:29:29","Чай з малинавым варэннем","9658888691","","640","352","На Кальварийской люди не дали неизвестным в масках похитить мужчину с флагом.\n\nМВД рекомендует не сопротивляться задержаниям сотрудниками в штатском. Как отличить задержание от похищения бандитами не уточняется","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","52","","","","","","","","","","","",""
"","","","13350","message","2020-09-06T12:43:12","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","389","656","","","","phone","+375 (29) 630-47-46","#МотолькоПомоги этому городишко от 3% избавиться","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","\nВова\n\n*звоните только если можете восстановить/со стеклом. не забивайте линию.\nСпасибо.","","","","","","","","","","","","","","","","","","","","","",""
"","","","13351","message","2020-09-06T12:47:51","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","960","1280","Ашчушчэнне подвоха","","","","","","","","","","","","","","","","","","","","","",""
"","","","13352","message","2020-09-06T12:48:09","Чай з малинавым варэннем","9658888691","","","","Уже даже на ябатька-пробеги россиян импортируют?","","13351","","","","","","","","","","","","","","","","","","","",""
"","","","13354","message","2020-09-06T13:31:41","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1100","733","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13355","message","2020-09-06T13:37:47","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","900","592","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13356","message","2020-09-06T13:40:34","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1078","672","К пострадавшей кофейне пришли белорусы, чтобы поддержать","","","","","","","","","","","","","","","","","","","","","",""
"","","","13357","message","2020-09-06T13:44:27","Чай з малинавым варэннем","9658888691","","720","1280","Как белорусы едут по домам","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","18","","","","","","","","","","","",""
"","","","13358","message","2020-09-06T14:52:11","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","1280","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13359","message","2020-09-06T15:32:01","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1250","393","Белстат передал статистику смертности за полгода в ООН. Интересно, что за странная болезнь поразила белорусов в мае-июне? \n\n","2020-09-06T15:33:04","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","https://nashaniva.by/?c=ar&i=258542&lang=ru","","","","","","","","","","","","","","","","","",""
"","","","13360","message","2020-09-06T15:54:05","Чай з малинавым варэннем","9658888691","","","","Сегодня некоторые протестующие спрыгнули в Свислочь, чтобы убежать от ОМОНа. Спасатели их доставали и перевозили на другой берег. Теперь спасателей за это задержали, сообщает ","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","mention","@euroradio","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","",". \n\nТо есть протестующих топить нужно было, мы правильно понимаем?","","","","","","","","","","","","","","","","","","","","","",""
"","","","13361","message","2020-09-06T16:01:08","Чай з малинавым варэннем","9658888691","","720","1280","""Видео записано за 10 минут до нападения банды в балаклавах на кафе O’Petit на Немиге для друга, которого вчера забрали на Окрестино""\n\nНовая реальность Беларуси","","","","","","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","7","","","","","","","","","","","",""
"","","","13362","message","2020-09-06T16:24:21","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1192","1188","Сотни тыщ фото с марша у нас в инсте: ","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","link","instagram.com/godofbelarus/","","","","","","","","","","","","","","","","","",""
"","","","13363","message","2020-09-06T16:24:21","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1194","1192","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13364","message","2020-09-06T16:24:21","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1194","1192","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13365","message","2020-09-06T16:24:21","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","954","1188","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13366","message","2020-09-06T16:24:21","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1194","1192","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13367","message","2020-09-06T16:24:22","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1192","1198","","","","","","","","","","","","","","","","","","","","","","",""
"","","","13368","message","2020-09-06T16:24:22","Чай з малинавым варэннем","9658888691","(File not included. Change data exporting settings to download.)","1280","854","","","","","","","","","","","","","","","","","","","","","","",""
