"name","type","id","messages__id","messages__type","messages__date","messages__from","messages__from_id","messages__text","messages__text__type","messages__text__text","messages__poll__question","messages__poll__closed","messages__poll__total_voters","messages__poll__answers__text","messages__poll__answers__voters","messages__poll__answers__chosen","messages__forwarded_from","messages__photo","messages__width","messages__height","messages__file","messages__thumbnail","messages__media_type","messages__mime_type","messages__duration_seconds","messages__reply_to_message_id","messages__edited","messages__text__href","messages__title"
"","","","","","","","","Вот что сообщило ведомство:\n\n«В ночь с 10 на 11 августа отмечены очаговые сборы граждан в ряде городов, наиболее массовые — в Минске, Бресте, Могилеве и Новополоцке.\n\nЗафиксированы ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","факты открытого противостояния","","","","","","","","","","","","","","","","","","",""
"","","","","","","",""," органам правопорядка, многочисленные нападения на сотрудников милиции и повреждения транспортных средств. В результате противоправных действий пострадали 21 сотрудник органов внутренних дел и военнослужащий внутренних войск, пять из них госпитализированы.\n\nВ Минске группы граждан во время передвижения запускали дымовые шашки и бутылки с зажигательной смесью. На дорогах столицы некоторые водители транспортных средств ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","умышленно стопорили движение","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",", беспричинно делая остановки и используя звуковой сигнал. Отмечались случаи блокирования дорожного движения специально сооруженными препятствиями.\n\nВ Минске и Новополоцке сотрудники органов внутренних дел и военнослужащие внутренних войск были ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","вынуждены активно применять спецсредства","","","","","","","","","","","","","","","","","","",""
"","","","","","","",""," для пресечения противоправных действий.\n\nВсего по стране ","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","bold","задержано более двух тысяч человек","","","","","","","","","","","","","","","","","","",""
"","","","","","","","",", в том числе за участие в несанкционированных массовых мероприятиях».","","","","","","","","","","","","","","","","","","","","",""
"","","","4560","message","2020-08-11T06:40:51","Работаем с Пушкиным!","9712980906","Минчане несут цветы к месту на Пушкинской, где вчера погиб один из протестующих","","","","","","","","","","(File not included. Change data exporting settings to download.)","1280","960","","","","","","","","",""
"","","","4561","message","2020-08-11T09:58:05","Работаем с Пушкиным!","9712980906","Как добыть Psiphon VPN на айфон:\n\n1. Настройка сети WI-FI (кнопка “i”)\n2. В самом низу HTTP-прокси\n3. Пункт “настроить вручную”\n4. Настройки прокси:\nСервер: ","","","","","","","","","","","","","","","","","","4557","","",""
"","","","","","","","","","link","zhyve.k7paul.com","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","\nПорт: 80\nUsername: zhyve\nPassword: belarus","","","","","","","","","","","","","","","","","","","","",""
"","","","4562","message","2020-08-11T10:09:57","Работаем с Пушкиным!","9712980906","Минздрав: После акций протеста было госпитализировано более 200 человек, один погиб.","","","","","","","","","","","","","","","","","","","","",""
"","","","4563","message","2020-08-11T10:14:14","Работаем с Пушкиным!","9712980906","У знак пратэсту супраць міліцэйскага гвалту мужчына перакрыў мэтро ў Менску","","","","","","","","","Радыё Свабода — Беларусь","","720","1280","(File not included. Change data exporting settings to download.)","(File not included. Change data exporting settings to download.)","video_file","video/mp4","7","","","",""
"","","","4564","message","2020-08-11T10:27:17","Работаем с Пушкиным!","9712980906","Пушкинская сейчас.","","","","","","","","","","(File not included. Change data exporting settings to download.)","1280","583","","","","","","4560","","",""
"","","","4565","message","2020-08-11T10:38:33","Работаем с Пушкиным!","9712980906","В Минск привезли военный бульдозер на гусеницах.","","","","","","","","","","(File not included. Change data exporting settings to download.)","925","510","","","","","","","","",""
